Trial_Number,Sampler,Objective_Value,datetime_start,datetime_complete,Duration,SVM_C,Classifier,Entropy_Delay,Denoiser,EMD_Threshold,Feature,HFD_Kmax,KNN_Metric,KNN_Neighbors,MLP_Learning_Rate,LR_C,MLP_Units,Entropy_Order,PCA_param,RF_MinSamplesSplit,RF_Estimators,SVM_Kernel,WPD_Threshold,WPD_Wavelet,Cache_Size,Classification_Time,SignalProcessing_Time,HPOptimization_Time,State,Random_Seed
35,QMC,-0.005531189,40:16.5,46:13.2,0 days 00:05:56.755558,0.020132321,SVM,,NONE,,COV,,,,,,,,0.9,,,sigmoid,,,,,2.59,,PRUNED,42
36,QMC,0.039502612,46:13.2,48:47.6,0 days 00:02:34.406783,0.007118041,SVM,,NONE,,FRAC,20,,,,,,,0.65,,,rbf,,,,,107.17,,PRUNED,42
37,QMC,0.017732877,48:47.7,57:04.4,0 days 00:08:16.770793,0.000125996,SVM,,EMD,0.15,COV,,,,,,,,0.7,,,sigmoid,,,,,258.02,,PRUNED,42
38,QMC,0.170691948,57:04.4,57:08.6,0 days 00:00:04.121148,,KNN,,EMD,0.65,STAT,,minkowski,13,,,,,1,,,,,,,,0.88,,PRUNED,42
39,QMC,0.033619896,57:08.6,59:08.3,0 days 00:01:59.723595,,LR,,EMD,0.4,FRAC,39,,,,0.112127698,,,0.85,,,,,,,,119.14,,PRUNED,42
40,QMC,0.018990013,59:08.3,00:03.1,0 days 00:00:54.825171,0.034518498,SVM,,EMD,0.3,WAVE,,,,,,,,0.55,,,sigmoid,,,,,2.33,,PRUNED,42
41,QMC,0.200601581,00:03.2,00:12.6,0 days 00:00:09.424366,,KNN,,EMD,0.35,STAT,,euclidean,16,,,,,0.6,,,,,,,,7.53,,PRUNED,42
42,QMC,0.64993,00:12.6,00:22.4,0 days 00:00:09.854991,,RF,,NONE,,WAVE,,,,,,,,0.9,110,62,,,,111197.68,8.21,1.39,0.032951365,COMPLETE,42
43,QMC,0.197057414,00:22.5,06:23.0,0 days 00:06:00.578930,,LR,,WPD,,WAVE,,,,,0.502770118,,,1,,,,0.75,sym9,,,356.17,,PRUNED,42
44,QMC,0.239301772,06:23.1,06:30.1,0 days 00:00:07.031165,,RF,,EMD,0.75,STAT,,,,,,,,0.75,210,92,,,,,,1.39,,PRUNED,42
45,QMC,0.126121134,06:30.1,09:13.0,0 days 00:02:42.904387,,RF,,NONE,,STAT,,,,,,,,0.65,710,222,,,,,,152.8,,PRUNED,42
46,QMC,0.33429,09:13.0,12:25.1,0 days 00:03:12.113814,,RF,,WPD,,FRAC,29,,,,,,,0.95,610,152,,0.65,coif1,111423.11,15.1,176.72,0.074726629,COMPLETE,42
47,QMC,0.055555387,12:25.2,16:58.2,0 days 00:04:33.010383,,MLP,6,EMD,0.15,ENT,,,,0.01910953,,2,2,0.8,,,,,,,,267.15,,PRUNED,42
48,QMC,0.017868539,16:58.2,21:56.6,0 days 00:04:58.409855,,LR,13,EMD,0.35,ENT,,,,,0.34641136,,6,0.55,,,,,,,,298.02,,PRUNED,42
49,QMC,0.085947986,21:56.6,23:37.9,0 days 00:01:41.272140,,KNN,,EMD,0.45,FRAC,5,manhattan,14,,,,,0.5,,,,,,,,100.09,,PRUNED,42
50,QMC,0.130368239,23:37.9,26:02.1,0 days 00:02:24.211690,,MLP,,EMD,0.8,FRAC,19,,,0.00392419,,81,,0.8,,,,,,,,108.25,,PRUNED,42
51,QMC,0.083059958,26:02.1,31:01.5,0 days 00:04:59.395201,,RF,13,EMD,0.7,ENT,,,,,,,6,0.95,710,42,,,,,,296.5,,PRUNED,42
52,QMC,0.059106747,31:01.5,32:58.6,0 days 00:01:57.072529,,LR,,NONE,,FRAC,34,,,,0.855710898,,,0.65,,,,,,,,116.51,,PRUNED,42
53,QMC,0.206560997,32:58.6,33:03.8,0 days 00:00:05.205406,,LR,,WPD,,COV,,,,,0.817461817,,,0.7,,,,0.8,db4,,,3.81,,PRUNED,42
54,QMC,0.170146593,33:03.8,36:11.2,0 days 00:03:07.412587,,MLP,,WPD,,FRAC,26,,,0.069783058,,193,,1,,,,0.3,db4,,,175.74,,PRUNED,42
55,QMC,0.156939462,36:11.2,36:14.9,0 days 00:00:03.633242,,KNN,,NONE,,STAT,,euclidean,14,,,,,0.85,,,,,,,,1.15,,PRUNED,42
56,QMC,0.30238,36:14.9,42:39.6,0 days 00:06:24.706096,,RF,7,WPD,,ENT,,,,,,,4,0.6,10,222,,0.05,db6,111855.25,22.81,361.63,0.084592161,COMPLETE,42
57,QMC,0.087761246,42:39.6,44:30.6,0 days 00:01:50.978051,,MLP,,WPD,,FRAC,6,,,0.002942727,,9,,0.55,,,,0.35,db4,,,101.48,,PRUNED,42
58,QMC,0.60552,44:30.6,47:33.2,0 days 00:03:02.630455,,KNN,,WPD,,FRAC,33,manhattan,19,,,,,0.85,,,,0.85,coif1,109898.54,4.28,178.16,0.064671078,COMPLETE,42
59,QMC,0.40366,47:33.3,50:09.6,0 days 00:02:36.337984,,RF,,NONE,,FRAC,29,,,,,,,0.95,10,282,,,,109058.26,44.37,111.77,0.050752897,COMPLETE,42
60,QMC,0.120816724,50:09.6,50:12.0,0 days 00:00:02.411885,,KNN,,NONE,,STAT,,minkowski,2,,,,,0.7,,,,,,,,1.35,,PRUNED,42
61,QMC,0.053870544,50:12.0,52:09.7,0 days 00:01:57.634740,,LR,,NONE,,FRAC,38,,,,0.52898424,,,0.6,,,,,,,,117.15,,PRUNED,42
62,QMC,0.242238939,52:09.7,57:47.5,0 days 00:05:37.843648,,KNN,14,WPD,,ENT,,manhattan,5,,,,2,0.9,,,,0.25,db6,,,333.85,,PRUNED,42
63,QMC,0.40486,57:47.5,02:38.9,0 days 00:04:51.369432,,RF,,EMD,0.25,WAVE,,,,,,,,0.75,1010,52,,,,110070.15,3.93,287.24,0.044487257,COMPLETE,42
64,QMC,0.236923985,02:38.9,05:59.7,0 days 00:03:20.767695,,MLP,,EMD,0.95,STAT,,,,0.005232991,,125,,0.5,,,,,,,,151.71,,PRUNED,42
65,QMC,0.180575141,05:59.7,07:54.6,0 days 00:01:54.939583,,RF,,EMD,0.15,FRAC,36,,,,,,,0.5,210,272,,,,,,110.96,,PRUNED,42
66,QMC,0.005610975,07:54.7,12:17.8,0 days 00:04:23.188919,0.260791732,SVM,,EMD,0.5,STAT,,,,,,,,0.75,,,rbf,,,,,156.14,,PRUNED,42
67,QMC,0.33372,12:17.9,15:32.2,0 days 00:03:14.294808,,RF,,WPD,,FRAC,36,,,,,,,0.9,710,212,,0.6,db4,110543.45,17.25,176.83,0.072300243,COMPLETE,42
68,QMC,0.057533932,15:32.2,20:59.2,0 days 00:05:27.047319,,LR,3,WPD,,ENT,,,,,0.631850346,,8,0.65,,,,0.1,db4,,,326.42,,PRUNED,42
69,QMC,0.127184951,20:59.2,23:34.5,0 days 00:02:35.246659,,KNN,,WPD,,STAT,,minkowski,2,,,,,0.7,,,,0.25,coif1,,,154.28,,PRUNED,42
70,QMC,0.026762481,23:34.5,23:38.8,0 days 00:00:04.327081,,MLP,13,NONE,,ENT,,,,0.077736503,,19,3,0.95,,,,,,,,0.46,,PRUNED,42
71,QMC,0.082499305,23:38.8,23:44.3,0 days 00:00:05.437561,0.012549794,SVM,,NONE,,STAT,,,,,,,,0.85,,,linear,,,,,1.19,,PRUNED,42
72,QMC,0.076687893,23:44.3,25:36.5,0 days 00:01:52.202280,,RF,,EMD,0.85,FRAC,31,,,,,,,0.55,810,242,,,,,,109.65,,PRUNED,42
73,QMC,-0.001388611,25:36.5,29:35.5,0 days 00:03:58.964864,0.000209433,SVM,,EMD,0.35,STAT,,,,,,,,0.6,,,sigmoid,,,,,155.14,,PRUNED,42
74,QMC,0.071499954,29:35.5,34:34.4,0 days 00:04:58.943455,,KNN,10,EMD,0.65,ENT,,euclidean,5,,,,6,0.85,,,,,,,,297.32,,PRUNED,42
75,QMC,0.306451183,34:34.4,39:06.2,0 days 00:04:31.758394,,LR,,EMD,0.25,COV,,,,,0.80060664,,,1,,,,,,,,266.66,,PRUNED,42
76,QMC,-4.24E-05,39:06.2,39:55.9,0 days 00:00:49.692189,1.186111642,SVM,,NONE,,WAVE,,,,,,,,0.75,,,rbf,,,,,1.42,,PRUNED,42
77,QMC,0.282341307,39:55.9,44:29.4,0 days 00:04:33.497272,,MLP,,EMD,0.2,COV,,,,0.010366329,,5,,0.65,,,,,,,,260.7,,PRUNED,42
78,QMC,0.091549587,44:29.4,46:22.4,0 days 00:01:53.029749,,RF,,EMD,0.9,FRAC,30,,,,,,,0.95,510,72,,,,,,107.97,,PRUNED,42
79,QMC,0.295374426,46:22.4,50:45.6,0 days 00:04:23.190061,,LR,,EMD,0.3,COV,,,,,0.421778755,,,0.8,,,,,,,,261.23,,PRUNED,42
80,QMC,0.118310262,50:45.6,56:53.2,0 days 00:06:07.581994,,MLP,,WPD,,WAVE,,,,0.003278121,,29,,0.5,,,,0.55,db4,,,355.09,,PRUNED,42
81,QMC,0.048301482,56:53.2,58:37.7,0 days 00:01:44.456940,,LR,,WPD,,FRAC,15,,,,0.453844162,,,0.55,,,,0.5,db4,,,104.05,,PRUNED,42
82,QMC,0.60293,58:37.7,06:23.3,0 days 00:07:45.602359,,MLP,,EMD,0.6,COV,,,,0.002128752,,36,,0.8,,,,,,115389.18,206.57,258.47,0.042721291,COMPLETE,42
83,QMC,0.038099208,06:23.3,08:20.1,0 days 00:01:56.777794,,RF,,EMD,1,FRAC,39,,,,,,,0.95,110,12,,,,,,114.39,,PRUNED,42
84,QMC,0.194174585,08:20.1,12:26.9,0 days 00:04:06.801280,,MLP,,WPD,,STAT,,,,0.006731704,,204,,0.7,,,,0.75,sym9,,,154.19,,PRUNED,42
85,QMC,0.069170235,12:26.9,17:14.3,0 days 00:04:47.414460,,LR,,WPD,,WAVE,,,,,0.689557798,,,0.75,,,,0.65,db6,,,286.61,,PRUNED,42
86,QMC,0.219969474,17:14.4,19:44.3,0 days 00:02:29.908123,,MLP,,NONE,,STAT,,,,0.01197085,,485,,1,,,,,,,,0.94,,PRUNED,42
87,QMC,0.51246,19:44.3,21:35.2,0 days 00:01:50.945456,,KNN,,NONE,,FRAC,16,manhattan,14,,,,,0.9,,,,,,110063.79,7.73,103.02,0.041807909,COMPLETE,42
88,QMC,0.259781564,21:35.2,26:29.4,0 days 00:04:54.202235,,KNN,14,NONE,,ENT,,minkowski,8,,,,7,0.6,,,,,,,,293.46,,PRUNED,42
89,QMC,0.020058646,26:29.4,29:03.9,0 days 00:02:34.477462,,LR,,WPD,,STAT,,,,,0.351687525,,,0.55,,,,0.1,sym9,,,153.85,,PRUNED,42
90,QMC,0.68665,29:03.9,35:12.1,0 days 00:06:08.197452,,RF,,WPD,,WAVE,,,,,,,,0.85,110,212,,0.6,coif1,110463.23,19.71,348.28,0.041375179,COMPLETE,42
91,QMC,0.289234824,35:12.1,39:40.0,0 days 00:04:27.875642,,LR,,EMD,0.4,COV,,,,,0.900033121,,,1,,,,,,,,262.81,,PRUNED,42
92,QMC,0.074969944,39:40.0,42:15.1,0 days 00:02:35.081716,,LR,,WPD,,STAT,,,,,0.216818126,,,0.7,,,,0.85,coif1,,,154.37,,PRUNED,42
93,QMC,0.022113489,42:15.1,42:17.2,0 days 00:00:02.034090,,LR,,EMD,0.15,WAVE,,,,,0.12848145,,,0.65,,,,,,,,1.42,,PRUNED,42
94,QMC,0.50681,42:17.2,43:30.1,0 days 00:01:12.888846,,MLP,,EMD,0.85,WAVE,,,,0.008976871,,56,,0.9,,,,,,110316.37,71.05,1.64,0.044087906,COMPLETE,42
95,QMC,0.252849669,43:30.1,48:58.0,0 days 00:05:27.871770,,KNN,4,NONE,,ENT,,manhattan,2,,,,8,0.8,,,,,,,,325.49,,PRUNED,42
96,QMC,0.009669184,48:58.0,48:59.8,0 days 00:00:01.843727,9.17101726,SVM,,EMD,0.55,WAVE,,,,,,,,0.5,,,linear,,,,,1.65,,PRUNED,42
97,QMC,0.229303458,48:59.8,53:21.2,0 days 00:04:21.392428,,LR,,NONE,,COV,,,,,0.55384686,,,0.5,,,,,,,,260.21,,PRUNED,42
98,QMC,0.179313386,53:21.2,57:46.6,0 days 00:04:25.361666,,RF,2,NONE,,ENT,,,,,,,2,0.75,910,112,,,,,,262.65,,PRUNED,42
99,QMC,0.008329453,57:46.6,02:19.9,0 days 00:04:33.274979,2.042078399,SVM,6,EMD,0.8,ENT,,,,,,,3,0.9,,,linear,,,,,272.28,,PRUNED,42
100,QMC,0.35503,02:19.9,07:20.3,0 days 00:05:00.359223,,RF,,WPD,,COV,,,,,,,,0.65,410,152,,0.65,sym9,110567.8,34.44,265.61,0.042384405,COMPLETE,42
101,QMC,0.011382488,07:20.3,09:55.4,0 days 00:02:35.073504,0.003283793,SVM,,EMD,0.55,FRAC,40,,,,,,,0.7,,,rbf,,,,,114.85,,PRUNED,42
102,QMC,0.02015,09:55.4,14:46.3,0 days 00:04:50.893178,,LR,4,EMD,0.8,ENT,,,,,0.733641019,,4,1,,,,,,,,288.75,,PRUNED,42
103,QMC,0.087924237,14:46.3,19:34.2,0 days 00:04:47.977736,,MLP,,NONE,,WAVE,,,,0.011139739,,1,,0.85,,,,,,,,284.16,,PRUNED,42
104,QMC,0.33146,19:34.3,19:40.7,0 days 00:00:06.427724,,RF,,EMD,0.8,WAVE,,,,,,,,0.55,510,122,,,,109305.84,4.61,1.64,0.044038076,COMPLETE,42
105,QMC,0.060258324,19:40.7,24:01.7,0 days 00:04:20.959290,2.989432168,SVM,13,WPD,,ENT,,,,,,,2,0.6,,,linear,0.2,coif1,,,260.36,,PRUNED,42
106,QMC,0.05555532,24:01.7,29:03.9,0 days 00:05:02.177772,,LR,5,EMD,0.2,ENT,,,,,0.661404474,,5,0.85,,,,,,,,301.5,,PRUNED,42
107,QMC,0.029443856,29:03.9,36:15.8,0 days 00:07:11.942686,0.000404513,SVM,1,NONE,,ENT,,,,,,,7,1,,,rbf,,,,,320.78,,PRUNED,42
108,QMC,-0.034193697,36:15.8,37:21.7,0 days 00:01:05.895478,4.369363754,SVM,,NONE,,WAVE,,,,,,,,0.75,,,sigmoid,,,,,1.34,,PRUNED,42
109,QMC,0.059032637,37:21.7,37:22.8,0 days 00:00:01.058637,,LR,,NONE,,FRAC,31,,,,0.252315796,,,0.65,,,,,,,,0.44,,PRUNED,42
110,QMC,0.170331484,37:22.8,42:39.6,0 days 00:05:16.770402,,KNN,7,WPD,,ENT,,minkowski,17,,,,8,0.95,,,,0.3,db6,,,315.45,,PRUNED,42
111,QMC,0.090792744,42:39.6,42:52.6,0 days 00:00:13.028939,,MLP,,NONE,,STAT,,,,0.008353625,,5,,0.8,,,,,,,,1.43,,PRUNED,42
112,QMC,0.70024,42:52.6,48:44.5,0 days 00:05:51.914792,,KNN,,WPD,,COV,,manhattan,15,,,,,0.55,,,,0.05,db4,110975.24,27.19,324.45,0.043549318,COMPLETE,42
113,QMC,0.159459459,48:44.5,48:47.7,0 days 00:00:03.109206,,LR,,EMD,0.6,COV,,,,,0.093081341,,,0.5,,,,,,,,1.83,,PRUNED,42
114,QMC,0.13884443,48:47.7,54:30.9,0 days 00:05:43.239800,,RF,14,WPD,,ENT,,,,,,,4,0.8,310,12,,0.45,coif1,,,341.81,,PRUNED,42
115,QMC,0.292150644,54:30.9,58:50.0,0 days 00:04:19.116413,,KNN,10,EMD,0.4,ENT,,minkowski,16,,,,2,0.95,,,,,,,,257.95,,PRUNED,42
116,QMC,0.095799084,58:50.0,05:08.3,0 days 00:06:18.244512,,MLP,3,WPD,,ENT,,,,0.054246909,,32,5,0.65,,,,0.2,sym9,,,374.92,,PRUNED,42
117,QMC,0.005196708,05:08.3,10:45.3,0 days 00:05:37.009915,0.571314741,SVM,,EMD,0.1,WAVE,,,,,,,,0.7,,,rbf,,,,,293.98,,PRUNED,42
118,QMC,0.218666045,10:45.3,11:09.0,0 days 00:00:23.705186,,KNN,,EMD,0.35,STAT,,manhattan,19,,,,,1,,,,,,,,1.05,,PRUNED,42
119,QMC,0.190393064,11:09.1,11:21.2,0 days 00:00:12.160191,,RF,,EMD,0.5,STAT,,,,,,,,0.85,610,62,,,,,,8.23,,PRUNED,42
120,QMC,0.237340128,11:21.2,17:56.9,0 days 00:06:35.696651,,MLP,1,EMD,0.1,ENT,,,,0.009646616,,436,8,0.6,,,,,,,,335.02,,PRUNED,42
121,QMC,0.223776194,17:56.9,19:49.3,0 days 00:01:52.364843,,KNN,,EMD,0.1,FRAC,32,manhattan,2,,,,,0.55,,,,,,,,109.35,,PRUNED,42
122,QMC,0.063308192,19:49.3,24:49.7,0 days 00:05:00.333374,,LR,11,WPD,,ENT,,,,,0.772035275,,7,0.8,,,,0.05,db4,,,299.63,,PRUNED,42
123,QMC,0.045567788,24:49.7,29:43.1,0 days 00:04:53.403706,,MLP,15,EMD,0.65,ENT,,,,0.022875732,,4,6,0.95,,,,,,,,286.44,,PRUNED,42
124,QMC,0.34344,29:43.1,33:25.1,0 days 00:03:42.037047,,MLP,,NONE,,FRAC,9,,,0.002287573,,119,,0.7,,,,,,113781.51,119.25,102.45,0.04457571,COMPLETE,42
125,QMC,0.069744406,33:25.1,39:03.3,0 days 00:05:38.165209,,LR,2,WPD,,ENT,,,,,0.667953207,,3,0.6,,,,0.4,coif1,,,337.66,,PRUNED,42
126,QMC,0.038968263,39:03.3,40:21.2,0 days 00:01:17.933673,0.003730358,SVM,,NONE,,WAVE,,,,,,,,0.9,,,rbf,,,,,1.4,,PRUNED,42
127,QMC,0.074757053,40:21.3,42:08.6,0 days 00:01:47.322410,,LR,,NONE,,FRAC,26,,,,0.65118247,,,0.75,,,,,,,,106.67,,PRUNED,42
128,QMC,0.098472229,42:08.6,44:56.0,0 days 00:02:47.383370,,MLP,,WPD,,STAT,,,,0.012863969,,50,,0.5,,,,0.65,db6,,,152.71,,PRUNED,42
129,QMC,0.002213584,44:56.0,46:37.8,0 days 00:01:41.786858,,LR,,EMD,0.6,FRAC,6,,,,0.670765239,,,0.5,,,,,,,,101.5,,PRUNED,42
130,QMC,0.4171,46:37.8,46:45.0,0 days 00:00:07.258458,,RF,,NONE,,WAVE,,,,,,,,0.75,1010,92,,,,110353.07,5.71,1.38,0.03274251,COMPLETE,42
131,QMC,0.102311474,46:45.1,50:32.7,0 days 00:03:47.640723,,KNN,,WPD,,STAT,,manhattan,5,,,,,0.9,,,,0.45,db4,,,218.94,,PRUNED,42
132,QMC,0.056308929,50:32.7,56:21.2,0 days 00:05:48.449812,,LR,,WPD,,WAVE,,,,,0.855710524,,,0.6,,,,0.95,coif1,,,347.8,,PRUNED,42
133,QMC,0.078100418,56:21.2,56:24.9,0 days 00:00:03.725454,,MLP,,NONE,,WAVE,,,,0.068538958,,2,,0.7,,,,,,,,1.4,,PRUNED,42
134,QMC,0.099220861,56:24.9,01:10.4,0 days 00:04:45.477950,,LR,,EMD,0.75,WAVE,,,,,0.600691001,,,0.95,,,,,,,,283.56,,PRUNED,42
135,QMC,-0.04203955,01:10.4,02:25.8,0 days 00:01:15.403069,0.113214057,SVM,,WPD,,WAVE,,,,,,,,0.85,,,sigmoid,0.6,coif1,,,1.46,,PRUNED,42
136,QMC,-0.014310005,02:25.8,03:15.8,0 days 00:00:49.939132,2.350242218,SVM,,NONE,,FRAC,7,,,,,,,0.55,,,sigmoid,,,,,0.43,,PRUNED,42
137,QMC,-0.00657984,03:15.8,06:25.5,0 days 00:03:09.685413,0.000180168,SVM,,NONE,,COV,,,,,,,,0.6,,,sigmoid,,,,,2.34,,PRUNED,42
138,QMC,0.054466835,06:25.5,11:58.1,0 days 00:05:32.663366,,MLP,8,EMD,0.7,ENT,,,,0.002890264,,18,8,0.85,,,,,,,,311.76,,PRUNED,42
139,QMC,-0.007690446,11:58.1,24:37.0,0 days 00:12:38.886080,0.000114428,SVM,,WPD,,COV,,,,,,,,1,,,sigmoid,0.05,db6,,,257.49,,PRUNED,42
140,QMC,0.060725209,24:37.0,28:19.4,0 days 00:03:42.335620,,LR,,WPD,,STAT,,,,,0.857576581,,,0.7,,,,0.55,db6,,,221.55,,PRUNED,42
141,QMC,0.149907588,28:19.4,28:21.6,0 days 00:00:02.249892,,KNN,,NONE,,STAT,,minkowski,13,,,,,0.65,,,,,,,,1.13,,PRUNED,42
142,QMC,0.157952922,28:21.6,34:14.0,0 days 00:05:52.331155,,LR,,WPD,,WAVE,,,,,0.384268292,,,0.95,,,,0.15,coif1,,,349.85,,PRUNED,42
143,QMC,0.051975508,34:14.0,36:04.2,0 days 00:01:50.181363,,MLP,,WPD,,FRAC,23,,,0.005139697,,1,,0.8,,,,0.9,db6,,,106.1,,PRUNED,42
144,QMC,0.228825977,36:04.2,36:08.7,0 days 00:00:04.535036,,LR,,WPD,,COV,,,,,0.557753055,,,0.5,,,,0.4,sym9,,,3.43,,PRUNED,42
145,QMC,0.030964164,36:08.7,38:42.8,0 days 00:02:34.037011,,LR,,EMD,1,STAT,,,,,0.227826961,,,0.55,,,,,,,,153.33,,PRUNED,42
146,QMC,0.226847648,38:42.8,39:06.9,0 days 00:00:24.072641,,RF,,EMD,0.9,STAT,,,,,,,,0.8,510,302,,,,,,8.35,,PRUNED,42
147,QMC,0.41984,39:06.9,40:05.8,0 days 00:00:58.892846,,RF,,EMD,1,COV,,,,,,,,0.95,610,232,,,,117152.04,54.94,3.29,0.045278091,COMPLETE,42
148,QMC,0.063668543,40:05.8,40:14.8,0 days 00:00:09.048219,,MLP,,NONE,,WAVE,,,,0.079147554,,306,,0.65,,,,,,,,1.36,,PRUNED,42
149,QMC,0.059282309,40:14.8,45:22.8,0 days 00:05:08.002981,,LR,7,NONE,,ENT,,,,,0.676853617,,7,0.75,,,,,,,,307.38,,PRUNED,42
150,QMC,0.68985,45:22.9,52:29.6,0 days 00:07:06.744932,,MLP,,EMD,0.1,COV,,,,0.001407465,,129,,1,,,,,,110080.15,168.03,258.23,0.042354126,COMPLETE,42
151,QMC,0.089327614,52:29.6,56:48.7,0 days 00:04:19.127462,,RF,11,EMD,0.8,ENT,,,,,,,2,0.9,510,22,,,,,,257.25,,PRUNED,42
152,QMC,0.135415268,56:48.8,01:50.2,0 days 00:05:01.489104,,KNN,4,EMD,0.4,ENT,,manhattan,5,,,,5,0.6,,,,,,,,297.56,,PRUNED,42
153,QMC,0.101245607,01:50.3,03:39.5,0 days 00:01:49.291409,,MLP,,NONE,,FRAC,23,,,0.033376247,,15,,0.55,,,,,,,,105.62,,PRUNED,42
154,QMC,0.019499514,03:39.6,09:45.6,0 days 00:06:06.064118,0.000171498,SVM,8,NONE,,ENT,,,,,,,7,0.85,,,rbf,,,,,308.1,,PRUNED,42
155,QMC,0.106459128,09:45.6,10:13.9,0 days 00:00:28.268354,,MLP,,EMD,0.95,STAT,,,,0.010554496,,3,,1,,,,,,,,1.09,,PRUNED,42
156,QMC,0.060692593,10:13.9,16:24.1,0 days 00:06:10.152743,,LR,5,WPD,,ENT,,,,,0.761061686,,5,0.7,,,,0.2,db6,,,369.51,,PRUNED,42
157,QMC,0.20708685,16:24.1,16:28.7,0 days 00:00:04.663421,,LR,,EMD,0.85,COV,,,,,0.416562781,,,0.65,,,,,,,,2.84,,PRUNED,42
158,QMC,0.4451,16:28.8,21:38.7,0 days 00:05:09.969193,,MLP,,EMD,0.65,COV,,,,0.059352293,,35,,0.9,,,,,,111545.81,52.87,256.7,0.044915457,COMPLETE,42
159,QMC,0.124167336,21:38.7,25:24.2,0 days 00:03:45.417383,,RF,,WPD,,STAT,,,,,,,,0.75,10,102,,0.3,coif1,,,216.86,,PRUNED,42
160,QMC,0.53748,25:24.2,32:42.8,0 days 00:07:18.602284,,MLP,,WPD,,COV,,,,0.018768843,,199,,0.5,,,,0.8,coif1,111522.84,115.31,322.99,0.044389267,COMPLETE,42
161,QMC,0.110774757,32:42.8,32:54.6,0 days 00:00:11.788855,,RF,,NONE,,STAT,,,,,,,,0.5,810,272,,,,,,1.13,,PRUNED,42
162,QMC,0.061350448,32:54.6,37:38.9,0 days 00:04:44.298340,,MLP,12,EMD,0.8,ENT,,,,0.009821719,,25,3,0.8,,,,,,,,270.4,,PRUNED,42
163,QMC,0.279979802,37:38.9,37:44.4,0 days 00:00:05.478480,,LR,,EMD,0.4,COV,,,,,0.635991112,,,0.9,,,,,,,,2.59,,PRUNED,42
164,QMC,0.197077876,37:44.4,41:25.2,0 days 00:03:40.783606,,MLP,,EMD,0.15,STAT,,,,0.0031059,,144,,0.65,,,,,,,,153.52,,PRUNED,42
165,QMC,-0.00373317,41:25.2,47:31.8,0 days 00:06:06.573065,0.016893055,SVM,6,EMD,1,ENT,,,,,,,6,0.7,,,sigmoid,,,,,301.15,,PRUNED,42
166,QMC,0.70497,47:31.8,50:38.8,0 days 00:03:07.004163,,KNN,,WPD,,FRAC,22,manhattan,2,,,,,1,,,,0.9,db4,110788.15,15.38,171.34,0.074043322,COMPLETE,42
167,QMC,0.183489975,50:38.8,54:52.1,0 days 00:04:13.348043,,RF,,EMD,0.95,COV,,,,,,,,0.85,310,2,,,,,,250.6,,PRUNED,42
168,QMC,0.29223436,54:52.2,59:24.3,0 days 00:04:32.116747,,RF,,WPD,,COV,,,,,,,,0.6,1010,122,,0.65,db6,,,263.27,,PRUNED,42
169,QMC,0.149290061,59:24.3,59:40.3,0 days 00:00:15.968498,,RF,,NONE,,STAT,,,,,,,,0.6,110,282,,,,,,1.12,,PRUNED,42
170,QMC,0.029751696,59:40.3,04:43.1,0 days 00:05:02.814234,,LR,9,EMD,0.4,ENT,,,,,0.282567816,,7,0.9,,,,,,,,302.1,,PRUNED,42
171,QMC,0.120080382,04:43.1,09:34.3,0 days 00:04:51.256100,,MLP,,WPD,,COV,,,,0.004141785,,1,,1,,,,0.6,coif1,,,264.54,,PRUNED,42
172,QMC,0.78601,09:34.4,09:39.2,0 days 00:00:04.796745,,KNN,,NONE,,WAVE,,euclidean,3,,,,,0.75,,,,,,111648.64,3.23,1.36,0.031504164,COMPLETE,42
173,QMC,0.287536685,09:39.2,09:55.7,0 days 00:00:16.576637,1.746332335,SVM,,NONE,,COV,,,,,,,,0.7,,,linear,,,,,2.45,,PRUNED,42
174,QMC,0.49037,09:55.8,12:03.3,0 days 00:02:07.505948,,RF,,WPD,,FRAC,12,,,,,,,0.95,110,212,,0.7,coif1,109250.41,25.37,101.93,0.054897099,COMPLETE,42
175,QMC,0.154394606,12:03.3,12:05.7,0 days 00:00:02.434268,,KNN,,NONE,,STAT,,minkowski,19,,,,,0.8,,,,,,,,1.14,,PRUNED,42
176,QMC,0.245239182,12:05.7,17:56.0,0 days 00:05:50.247729,,RF,,WPD,,WAVE,,,,,,,,0.55,810,52,,0.95,db4,,,348.95,,PRUNED,42
177,QMC,0.072655156,17:56.0,17:57.6,0 days 00:00:01.586799,,KNN,,NONE,,FRAC,7,euclidean,4,,,,,0.5,,,,,,,,0.37,,PRUNED,42
178,QMC,0.78042,17:57.6,26:15.6,0 days 00:08:17.993167,,MLP,,EMD,0.7,COV,,,,0.001134194,,275,,0.8,,,,,,110698.59,242.79,254.87,0.043633242,COMPLETE,42
179,QMC,0.193117351,26:15.6,32:13.4,0 days 00:05:57.808458,,RF,8,WPD,,ENT,,,,,,,4,0.95,310,212,,0.35,coif1,,,347.13,,PRUNED,42
180,QMC,-0.0248723,32:13.4,39:41.6,0 days 00:07:28.136071,7.13481517,SVM,,EMD,0.75,COV,,,,,,,,0.65,,,sigmoid,,,,,261.06,,PRUNED,42
181,QMC,-0.009050166,39:41.6,45:40.3,0 days 00:05:58.779980,5.716314361,SVM,,EMD,0.65,WAVE,,,,,,,,0.75,,,sigmoid,,,,,290.91,,PRUNED,42
